Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2018;22;CIÊNCIAS CONTÁBEIS;295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Universidade;Privada sem fins lucrativos;1081078;Educação Presencial;4312401;MONTENEGRO;RS;9;9;4;0.444444444;-4,73580;0,48425;1;
2018;2;DIREITO;14165;FACULDADE TRÊS PONTAS;FATEP;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1081418;Educação Presencial;3169406;TRES PONTAS;MG;27;27;24;0.888888889;2,16459;4,03423;5;
2018;85;TECNOLOGIA EM PROCESSOS GERENCIAIS;1618;Faculdade SOCIESC de Blumenau;;Faculdade;Privada com fins lucrativos;1081524;Educação Presencial;4202404;BLUMENAU;SC;2;2;0;;;;SC;
2018;18;PSICOLOGIA;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1082313;Educação Presencial;4113700;LONDRINA;PR;22;22;19;0.863636364;0,29409;2,84408;3;
2018;2;DIREITO;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1083087;Educação Presencial;4127700;TOLEDO;PR;49;48;44;0.916666667;1,08730;3,30123;4;
2018;22;CIÊNCIAS CONTÁBEIS;1449;FACULDADE DE IBAITI;FEATI;Faculdade;Privada com fins lucrativos;1083222;Educação Presencial;4109708;IBAITI;PR;12;11;7;0.636363636;3,53565;3,95511;5;
2018;13;CIÊNCIAS ECONÔMICAS;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pessoa Jurídica de Direito Público - Federal;1083678;Educação Presencial;3306008;TRES RIOS;RJ;33;23;22;0.956521739;0,51108;2,54103;3;
2018;1;ADMINISTRAÇÃO;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pessoa Jurídica de Direito Público - Federal;1083680;Educação Presencial;3306008;TRES RIOS;RJ;53;51;47;0.921568627;0,21057;2,63911;3;
2018;803;JORNALISMO;1327;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE;ESPM - POA;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1083696;Educação Presencial;4314902;PORTO ALEGRE;RS;14;14;10;0.714285714;-0,76684;2,20614;3;
2018;18;PSICOLOGIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;1084303;Educação Presencial;5205109;CATALAO;GO;47;42;41;0.976190476;0,59334;3,05028;4;
2018;26;DESIGN;1683;FACULDADE UNINASSAU TERESINA;;Faculdade;Privada com fins lucrativos;1084355;Educação Presencial;2211001;TERESINA;PI;39;15;12;0.8;0,59896;2,75032;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;3171;FACULDADE EQUIPE;;Faculdade;Privada sem fins lucrativos;1085211;Educação Presencial;4320008;SAPUCAIA DO SUL;RS;5;5;3;0.6;-4,80846;1,16216;2;
2018;18;PSICOLOGIA;1552;FACULDADE UNINASSAU PARNAÍBA;;Faculdade;Privada com fins lucrativos;1085524;Educação Presencial;2207702;PARNAIBA;PI;117;113;98;0.867256637;-0,18733;2,51236;3;
2018;101;TEOLOGIA;14288;FACULDADE CATÓLICA DE SANTA CATARINA;FACASC;Faculdade;Privada sem fins lucrativos;1086039;Educação Presencial;4205407;FLORIANOPOLIS;SC;23;23;1;0.043478261;;;SC;
2018;18;PSICOLOGIA;2158;FACULDADE SANTA MARIA;FSM;Faculdade;Privada com fins lucrativos;1086436;Educação Presencial;2503704;CAJAZEIRAS;PB;48;48;42;0.875;0,22212;2,79449;3;
2018;1;ADMINISTRAÇÃO;14313;NOVA FACULDADE;NF;Faculdade;Privada com fins lucrativos;1087196;Educação Presencial;3118601;CONTAGEM;MG;13;12;11;0.916666667;-0,19180;2,47188;3;
2018;22;CIÊNCIAS CONTÁBEIS;14313;NOVA FACULDADE;NF;Faculdade;Privada com fins lucrativos;1087197;Educação Presencial;3118601;CONTAGEM;MG;14;12;11;0.916666667;-1,89399;1,67673;2;
2018;2;DIREITO;14313;NOVA FACULDADE;NF;Faculdade;Privada com fins lucrativos;1087199;Educação Presencial;3118601;CONTAGEM;MG;83;73;58;0.794520548;-0,75693;2,04639;3;
2018;1;ADMINISTRAÇÃO;14321;FACULDADE UNINASSAU FORTALEZA;;Faculdade;Privada com fins lucrativos;1088265;Educação Presencial;2304400;FORTALEZA;CE;100;69;51;0.739130435;-0,00838;2,54811;3;
2018;22;CIÊNCIAS CONTÁBEIS;14321;FACULDADE UNINASSAU FORTALEZA;;Faculdade;Privada com fins lucrativos;1088266;Educação Presencial;2304400;FORTALEZA;CE;49;36;29;0.805555556;-0,37611;2,31366;3;
2018;804;PUBLICIDADE E PROPAGANDA;14321;FACULDADE UNINASSAU FORTALEZA;;Faculdade;Privada com fins lucrativos;1088269;Educação Presencial;2304400;FORTALEZA;CE;39;18;14;0.777777778;-2,06799;1,50563;2;
2018;1;ADMINISTRAÇÃO;5105;FACULDADE INTERNACIONAL SIGNORELLI;;Faculdade;Privada com fins lucrativos;1096850;Educação a Distância;3304557;RIO DE JANEIRO;RJ;20;16;5;0.3125;-2,32459;1,58549;2;
2018;1;ADMINISTRAÇÃO;2229;FACULDADE VICTOR HUGO;FVH;Faculdade;Privada com fins lucrativos;1099385;Educação Presencial;3163706;SAO LOURENCO;MG;29;28;19;0.678571429;-0,30689;2,42405;3;
2018;1;ADMINISTRAÇÃO;2140;FACULDADE NOSSA SENHORA DE LOURDES;FNSL;Faculdade;Privada com fins lucrativos;1099392;Educação Presencial;2925303;PORTO SEGURO;BA;46;36;29;0.805555556;-1,35184;1,98977;3;
2018;22;CIÊNCIAS CONTÁBEIS;3644;FACULDADE CATÓLICA SANTA TERESINHA;FCST;Faculdade;Privada com fins lucrativos;1099714;Educação Presencial;2402006;CAICO;RN;85;82;77;0.93902439;-0,43202;2,29020;3;
2018;2;DIREITO;1984;FACULDADE DE CIÊNCIAS GERENCIAIS DE MANHUAÇU;FACIG;Faculdade;Privada com fins lucrativos;1099716;Educação Presencial;3139409;MANHUACU;MG;48;45;40;0.888888889;1,50086;3,58262;4;
2018;87;TECNOLOGIA EM GESTÃO FINANCEIRA;1851;ESCOLA BRASILEIRA DE ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS;EBAPE;Faculdade;Privada sem fins lucrativos;1099796;Educação a Distância;3304557;RIO DE JANEIRO;RJ;46;26;6;0.230769231;0,24915;2,43242;3;
2018;18;PSICOLOGIA;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pessoa Jurídica de Direito Público - Federal;1100005;Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;88;86;78;0.906976744;0,11081;2,71779;3;
2018;1;ADMINISTRAÇÃO;4584;FACULDADE DE TECNOLOGIA MACHADO DE ASSIS;;Faculdade;Privada com fins lucrativos;1100010;Educação Presencial;4106902;CURITIBA;PR;33;23;17;0.739130435;-0,57462;2,31278;3;
2018;93;TECNOLOGIA EM GESTÃO COMERCIAL;3649;FACULDADE CIDADE VERDE;FCV;Faculdade;Privada com fins lucrativos;1100070;Educação Presencial;4115200;MARINGA;PR;18;17;10;0.588235294;0,97271;2,44822;3;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;1775;Centro Universitário Favip Wyden;UniFavip Wyden;Centro Universitário;Privada com fins lucrativos;1100505;Educação Presencial;2604106;CARUARU;PE;31;27;25;0.925925926;0,91813;2,64161;3;
2018;87;TECNOLOGIA EM GESTÃO FINANCEIRA;1775;Centro Universitário Favip Wyden;UniFavip Wyden;Centro Universitário;Privada com fins lucrativos;1100506;Educação Presencial;2604106;CARUARU;PE;6;4;4;1;-2,43138;1,69447;2;
2018;94;TECNOLOGIA EM LOGÍSTICA;1775;Centro Universitário Favip Wyden;UniFavip Wyden;Centro Universitário;Privada com fins lucrativos;1100507;Educação Presencial;2604106;CARUARU;PE;4;2;2;1;-12,37416;;1;
2018;84;TECNOLOGIA EM MARKETING;1775;Centro Universitário Favip Wyden;UniFavip Wyden;Centro Universitário;Privada com fins lucrativos;1100508;Educação Presencial;2604106;CARUARU;PE;25;15;14;0.933333333;1,71244;3,20189;4;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;14401;FACULDADE DE TECNOLOGIA PORTO DAS MONÇÕES;FAMO;Faculdade;Privada com fins lucrativos;1100533;Educação Presencial;3540606;PORTO FELIZ;SP;10;10;5;0.5;-1,69658;1,96004;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;14401;FACULDADE DE TECNOLOGIA PORTO DAS MONÇÕES;FAMO;Faculdade;Privada com fins lucrativos;1100534;Educação Presencial;3540606;PORTO FELIZ;SP;6;5;0;;;;SC;
2018;22;CIÊNCIAS CONTÁBEIS;2488;FACULDADE ANGLICANA DE ERECHIM;FAE;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1100620;Educação Presencial;4307005;ERECHIM;RS;27;23;18;0.782608696;-0,66803;2,19116;3;
2018;1;ADMINISTRAÇÃO;12522;FACULDADE MOGIANA DO ESTADO DE SÃO PAULO;FAMOESP;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1100782;Educação Presencial;3530706;MOGI-GUACU;SP;27;27;10;0.37037037;-0,61103;2,29765;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;3849;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;Universidade;Pessoa Jurídica de Direito Público - Federal;1100883;Educação Presencial;1702109;ARAGUAINA;TO;32;30;24;0.8;0,90899;2,61733;3;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;778;FACULDADE DE TECNOLOGIA DE JACAREÍ;ETEP;Faculdade;Privada com fins lucrativos;1100959;Educação Presencial;3524402;JACAREI;SP;6;2;1;0.5;;;SC;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;1842;FACULDADES INTEGRADAS MACHADO DE ASSIS;FEMA;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1101106;Educação Presencial;4317202;SANTA ROSA;RS;4;4;4;1;-2,82326;1,66635;2;
2018;1;ADMINISTRAÇÃO;4185;FACULDADE PERUIBE;FPBE;Faculdade;Privada com fins lucrativos;1101124;Educação Presencial;3537602;PERUIBE;SP;13;12;10;0.833333333;-0,16294;2,48387;3;
2018;18;PSICOLOGIA;3862;FACULDADE LUCIANO FEIJÃO;FLF;Faculdade;Privada sem fins lucrativos;1101258;Educação Presencial;2312908;SOBRAL;CE;74;71;55;0.774647887;-0,55224;2,26093;3;
2018;1;ADMINISTRAÇÃO;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pessoa Jurídica de Direito Público - Federal;1101544;Educação Presencial;4314407;PELOTAS;RS;148;121;114;0.94214876;-0,16387;2,48349;3;
2018;18;PSICOLOGIA;13484;FACULDADE EUROPÉIA DE VITÓRIA;FAEV;Faculdade;Privada com fins lucrativos;1101756;Educação Presencial;3201308;CARIACICA;ES;10;10;5;0.5;2,82928;4,59091;5;
2018;38;SERVIÇO SOCIAL;693;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;UNIRIO;Universidade;Pessoa Jurídica de Direito Público - Federal;1101758;Educação Presencial;3304557;RIO DE JANEIRO;RJ;28;26;25;0.961538462;0,63512;2,77859;3;
2018;87;TECNOLOGIA EM GESTÃO FINANCEIRA;14429;FACULDADE PITÁGORAS DE MACEIÓ;;Faculdade;Privada com fins lucrativos;1101881;Educação Presencial;2704302;MACEIO;AL;6;4;2;0.5;8,99329;4,83969;5;
2018;1;ADMINISTRAÇÃO;14429;FACULDADE PITÁGORAS DE MACEIÓ;;Faculdade;Privada com fins lucrativos;1101882;Educação Presencial;2704302;MACEIO;AL;77;69;47;0.68115942;-0,50726;2,34078;3;
2018;18;PSICOLOGIA;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pessoa Jurídica de Direito Público - Federal;1102064;Educação Presencial;4314407;PELOTAS;RS;58;55;51;0.927272727;0,33524;2,87243;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;1237;FACULDADE NOSSA SENHORA APARECIDA;FANAP;Faculdade;Privada sem fins lucrativos;1102087;Educação Presencial;5201405;APARECIDA DE GOIANIA;GO;33;29;9;0.310344828;1,46236;2,75817;3;
2018;803;JORNALISMO;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pessoa Jurídica de Direito Público - Federal;1102184;Educação Presencial;4314407;PELOTAS;RS;54;43;42;0.976744186;-0,24557;2,40706;3;
2018;18;PSICOLOGIA;14321;FACULDADE UNINASSAU FORTALEZA;;Faculdade;Privada com fins lucrativos;1102225;Educação Presencial;2304400;FORTALEZA;CE;346;308;220;0.714285714;-0,22263;2,48804;3;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;1350;FACULDADE DO VALE DO JAGUARIBE;FVJ;Faculdade;Privada com fins lucrativos;1102249;Educação Presencial;2301109;ARACATI;CE;6;6;3;0.5;5,19477;3,75639;4;
2018;84;TECNOLOGIA EM MARKETING;14342;FACULDADE REDENTOR DE CAMPOS;FACREDENTOR;Faculdade;Privada sem fins lucrativos;1102263;Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;8;7;5;0.714285714;8,92273;5,00000;5;
2018;38;SERVIÇO SOCIAL;14342;FACULDADE REDENTOR DE CAMPOS;FACREDENTOR;Faculdade;Privada sem fins lucrativos;1102267;Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;6;6;5;0.833333333;1,50055;3,13807;4;
2018;1;ADMINISTRAÇÃO;14342;FACULDADE REDENTOR DE CAMPOS;FACREDENTOR;Faculdade;Privada sem fins lucrativos;1102269;Educação Presencial;3301009;CAMPOS DOS GOYTACAZES;RJ;9;9;6;0.666666667;4,07640;4,24575;5;
2018;94;TECNOLOGIA EM LOGÍSTICA;724;Centro Universitário FACEX;UNIFACEX;Centro Universitário;Privada sem fins lucrativos;1102295;Educação Presencial;2408102;NATAL;RN;7;7;6;0.857142857;2,62905;3,05511;4;
2018;93;TECNOLOGIA EM GESTÃO COMERCIAL;724;Centro Universitário FACEX;UNIFACEX;Centro Universitário;Privada sem fins lucrativos;1102296;Educação Presencial;2408102;NATAL;RN;6;6;6;1;3,89850;3,20913;4;
2018;38;SERVIÇO SOCIAL;14321;FACULDADE UNINASSAU FORTALEZA;;Faculdade;Privada com fins lucrativos;1102301;Educação Presencial;2304400;FORTALEZA;CE;134;108;76;0.703703704;-0,35325;2,36803;3;
2018;106;TECNOLOGIA EM GESTÃO PÚBLICA;578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;Universidade;Pessoa Jurídica de Direito Público - Federal;1102487;Educação Presencial;2927408;SALVADOR;BA;14;7;6;0.857142857;-6,90761;0,63900;1;
2018;22;CIÊNCIAS CONTÁBEIS;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pessoa Jurídica de Direito Público - Federal;1102664;Educação Presencial;3305554;SEROPEDICA;RJ;64;56;49;0.875;-0,24880;2,36708;3;
2018;803;JORNALISMO;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pessoa Jurídica de Direito Público - Federal;1102668;Educação Presencial;3305554;SEROPEDICA;RJ;71;53;51;0.962264151;-2,61502;1,49376;2;
2018;81;RELAÇÕES INTERNACIONAIS;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pessoa Jurídica de Direito Público - Federal;1102673;Educação Presencial;3305554;SEROPEDICA;RJ;144;126;118;0.936507937;-0,29554;2,00901;3;
2018;101;TEOLOGIA;2494;FUNVIC - FACULDADE DE PINDAMONHANGABA;;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1102843;Educação Presencial;3538006;PINDAMONHANGABA;SP;23;23;3;0.130434783;;;SC;
2018;85;TECNOLOGIA EM PROCESSOS GERENCIAIS;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;1102982;Educação a Distância;4106902;CURITIBA;PR;131;95;31;0.326315789;0,78374;2,66491;3;
2018;81;RELAÇÕES INTERNACIONAIS;634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;Universidade;Pessoa Jurídica de Direito Público - Federal;1102999;Educação Presencial;4314407;PELOTAS;RS;54;46;41;0.891304348;-0,30464;2,00457;3;
2018;38;SERVIÇO SOCIAL;591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;Universidade;Pessoa Jurídica de Direito Público - Federal;1103070;Educação Presencial;3548500;SANTOS;SP;87;74;70;0.945945946;-3,20362;1,18403;2;
2018;106;TECNOLOGIA EM GESTÃO PÚBLICA;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1103187;Educação Presencial;4319802;SAO VICENTE DO SUL;RS;12;9;8;0.888888889;-1,08916;2,12759;3;
2018;1;ADMINISTRAÇÃO;600;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1103311;Educação Presencial;2109908;SANTA INES;MA;54;35;33;0.942857143;-0,67042;2,27297;3;
2018;106;TECNOLOGIA EM GESTÃO PÚBLICA;600;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1103318;Educação Presencial;2102325;BURITICUPU;MA;80;37;37;1;-1,79426;1,94720;3;
2018;1;ADMINISTRAÇÃO;13749;FACULDADE EDUCACIONAL ARAUCÁRIA;Facear;Faculdade;Privada com fins lucrativos;1103336;Educação Presencial;4106902;CURITIBA;PR;75;61;45;0.737704918;0,36238;2,70220;3;
2018;83;TECNOLOGIA EM DESIGN DE MODA;3279;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS;IFSEMG;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1103648;Educação Presencial;3143906;MURIAE;MG;16;14;9;0.642857143;-3,67605;1,14970;2;
2018;13;CIÊNCIAS ECONÔMICAS;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Universidade;Pessoa Jurídica de Direito Público - Federal;1103695;Educação Presencial;4317103;SANTANA DO LIVRAMENTO;RS;17;17;12;0.705882353;1,17086;2,82035;3;
2018;1;ADMINISTRAÇÃO;3279;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS;IFSEMG;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1103697;Educação Presencial;3143906;MURIAE;MG;29;24;21;0.875;-0,73714;2,24524;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;1304;FACULDADE DE RIBEIRÃO PIRES;;Faculdade;Privada com fins lucrativos;1103750;Educação Presencial;3543303;RIBEIRAO PIRES;SP;19;19;4;0.210526316;10,83337;5,00000;5;
2018;38;SERVIÇO SOCIAL;2180;RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA;RATIO;Faculdade;Privada com fins lucrativos;1103792;Educação Presencial;2304400;FORTALEZA;CE;86;64;31;0.484375;-2,30105;1,55895;2;
2018;1;ADMINISTRAÇÃO;14622;FACULDADES INTEGRADAS DE SERGIPE;FISE;Faculdade;Privada com fins lucrativos;1103818;Educação Presencial;2807402;TOBIAS BARRETO;SE;5;5;3;0.6;5,05955;4,65435;5;
2018;1;ADMINISTRAÇÃO;605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;Universidade;Pessoa Jurídica de Direito Público - Municipal;1103967;Educação a Distância;3548807;SAO CAETANO DO SUL;SP;32;27;6;0.222222222;3,78145;4,12317;5;
2018;804;PUBLICIDADE E PROPAGANDA;3998;INSTITUTO INFNET RIO DE JANEIRO;INFNET;Faculdade;Privada com fins lucrativos;1104005;Educação Presencial;3304557;RIO DE JANEIRO;RJ;12;12;11;0.916666667;0,44071;2,45980;3;
2018;85;TECNOLOGIA EM PROCESSOS GERENCIAIS;3333;CENTRO UNIVERSITÁRIO UNIFTEC;;Centro Universitário;Privada com fins lucrativos;1104027;Educação Presencial;4305108;CAXIAS DO SUL;RS;19;13;3;0.230769231;-5,61406;0,84899;1;
2018;22;CIÊNCIAS CONTÁBEIS;14622;FACULDADES INTEGRADAS DE SERGIPE;FISE;Faculdade;Privada com fins lucrativos;1104028;Educação Presencial;2807402;TOBIAS BARRETO;SE;11;11;10;0.909090909;0,21851;2,56317;3;
2018;104;TECNOLOGIA EM DESIGN GRÁFICO;266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1104072;Educação Presencial;3538709;PIRACICABA;SP;17;14;12;0.857142857;-3,71600;1,44787;2;
2018;803;JORNALISMO;944;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO;ESPM;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;1104375;Educação Presencial;3304557;RIO DE JANEIRO;RJ;32;29;26;0.896551724;0,42856;2,66691;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;1675;FACULDADE METROPOLITANA DA GRANDE RECIFE;UNESJ;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1104484;Educação Presencial;2607901;JABOATAO DO GUARARAPES;PE;27;18;9;0.5;2,85007;3,11137;4;
2018;94;TECNOLOGIA EM LOGÍSTICA;491;FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO;FECLE;Faculdade;Privada sem fins lucrativos;1104497;Educação Presencial;3518701;GUARUJA;SP;32;31;19;0.612903226;-0,63895;2,22336;3;
2018;1;ADMINISTRAÇÃO;14717;FACULDADE UNINASSAU CARUARU;;Faculdade;Privada com fins lucrativos;1104695;Educação Presencial;2604106;CARUARU;PE;35;28;24;0.857142857;-0,67915;2,26934;3;
2018;22;CIÊNCIAS CONTÁBEIS;14717;FACULDADE UNINASSAU CARUARU;;Faculdade;Privada com fins lucrativos;1104696;Educação Presencial;2604106;CARUARU;PE;40;35;32;0.914285714;-0,80687;2,13290;3;
2018;1;ADMINISTRAÇÃO;14727;FACULDADE PROGRESSO;FAP;Faculdade;Privada com fins lucrativos;1105025;Educação Presencial;3518800;GUARULHOS;SP;4;4;1;0.25;;;SC;
2018;13;CIÊNCIAS ECONÔMICAS;1723;ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG;;Faculdade;Privada sem fins lucrativos;1105114;Educação Presencial;3547809;SANTO ANDRE;SP;28;20;17;0.85;2,43322;3,35476;4;
2018;100;ADMINISTRAÇÃO PÚBLICA;574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;Universidade;Pessoa Jurídica de Direito Público - Federal;1105183;Educação Presencial;3305554;SEROPEDICA;RJ;44;39;37;0.948717949;-0,46972;2,15432;3;
2018;26;DESIGN;13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;Universidade;Privada sem fins lucrativos;1105331;Educação Presencial;4305108;CAXIAS DO SUL;RS;34;31;17;0.548387097;1,90590;3,32914;4;
2018;106;TECNOLOGIA EM GESTÃO PÚBLICA;4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;Universidade;Pessoa Jurídica de Direito Público - Federal;1105377;Educação Presencial;2904902;CACHOEIRA;BA;66;58;58;1;0,62163;2,56528;3;
2018;85;TECNOLOGIA EM PROCESSOS GERENCIAIS;918;CENTRO UNIVERSITÁRIO UNIVEL;;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1105802;Educação Presencial;4104808;CASCAVEL;PR;12;11;5;0.454545455;3,84515;3,53384;4;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;1080;FACULDADE ARTHUR SÁ EARP NETO;FASE;Faculdade;Privada sem fins lucrativos;1105857;Educação Presencial;3303906;PETROPOLIS;RJ;3;0;0;;;;SC;
2018;1;ADMINISTRAÇÃO;14002;Faculdade dos Guararapes;FG;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1106229;Educação Presencial;2611606;RECIFE;PE;38;37;31;0.837837838;-0,51504;2,33754;3;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;1675;FACULDADE METROPOLITANA DA GRANDE RECIFE;UNESJ;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1106271;Educação Presencial;2607901;JABOATAO DO GUARARAPES;PE;32;29;18;0.620689655;2,07311;2,94268;3;
2018;1;ADMINISTRAÇÃO;4873;FACULDADE DE TECNOLOGIA DE TAUBATÉ;ETEP;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1106274;Educação Presencial;3554102;TAUBATE;SP;8;2;1;0.5;;;SC;
2018;1;ADMINISTRAÇÃO;3979;FACULDADE DE BAURU;-;Faculdade;Privada com fins lucrativos;1106313;Educação Presencial;3506003;BAURU;SP;1;0;0;;;;SC;
2018;13;CIÊNCIAS ECONÔMICAS;582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;Universidade;Pessoa Jurídica de Direito Público - Federal;1106428;Educação Presencial;4313706;PALMEIRA DAS MISSOES;RS;41;39;25;0.641025641;0,10861;2,37065;3;
2018;84;TECNOLOGIA EM MARKETING;1675;FACULDADE METROPOLITANA DA GRANDE RECIFE;UNESJ;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1106522;Educação Presencial;2607901;JABOATAO DO GUARARAPES;PE;5;4;0;;;;SC;
2018;38;SERVIÇO SOCIAL;14717;FACULDADE UNINASSAU CARUARU;;Faculdade;Privada com fins lucrativos;1106849;Educação Presencial;2604106;CARUARU;PE;26;25;20;0.8;0,03517;2,52938;3;
2018;38;SERVIÇO SOCIAL;416;FACULDADE DE SÃO PAULO;FASP;Faculdade;Privada com fins lucrativos;1106896;Educação Presencial;3550308;SAO PAULO;SP;75;60;8;0.133333333;;;SC;
2018;18;PSICOLOGIA;298;UNIVERSIDADE PITÁGORAS UNOPAR;;Universidade;Privada com fins lucrativos;1106919;Educação Presencial;4113700;LONDRINA;PR;95;90;73;0.811111111;0,36993;2,89634;3;
